client_id,interaction_rate,avg_keyword_word_count,device_usage_category,average_time_between_searches_days,unique_prd_category_count,purchase_activity_rate,avg_products_seen
2f488f,0.0017889087656529517,2.1305903398926653,mixed,0.39637729193302673,54,0.008944543828264758,9.51063829787234
2f4977,0.0,2.0,desktop_only,0.1963615427010548,46,0.0,7.75
2f4d6d,0.00946372239747634,2.2334384858044163,desktop_only,0.08284166421694747,37,0.0,9.473684210526315
2f516e,0.0,2.192982456140351,desktop_only,0.017090087824754904,9,0.05263157894736842,14.25
2f5578,0.0,5.0,desktop_only,0.052143508186861434,6,0.0,10.0
2f580f,0.0,3.376470588235294,desktop_only,0.07126833279093013,13,0.0,16.5
2f59fc,0.0,2.4,desktop_only,0.1483848733017883,10,0.01818181818181818,8.0
2f5a22,0.0,3.6041666666666665,desktop_only,0.08429502566675415,12,0.0,8.0
2f5b17,0.013513513513513514,1.8918918918918919,desktop_only,0.21338435986762688,21,0.02702702702702703,9.428571428571429
2f5bba,0.0,2.6,desktop_only,5.009820423051698,4,0.06666666666666667,7.5
2f5e01,0.0,3.863095238095238,desktop_only,1.1464909604693931,6,0.005952380952380952,14.285714285714286
2f5e71,0.016129032258064516,2.2903225806451615,desktop_only,0.20329926408279655,9,0.0,20.666666666666668
2f5ec5,0.0196078431372549,2.411764705882353,mixed,0.002821592323272792,39,0.013071895424836602,8.294117647058824
2f6000,0.0,1.8472222222222223,desktop_only,0.06280670333249892,4,0.013888888888888888,13.5
2f655d,0.0,2.0,desktop_only,0.05800677222905791,4,0.0,16.0
2f6822,0.07407407407407407,3.1481481481481484,desktop_only,0.23849836095539698,15,0.07407407407407407,6.75
2f6bde,0.0,1.0,desktop_only,0.022238367092376907,1,0.0,8.0
2f6dd4,0.009174311926605505,2.036697247706422,desktop_only,0.015535190903742283,2,0.0,14.2
2f6f56,0.0061823802163833074,2.1893353941267386,mixed,0.001439141992669753,160,0.00927357032457496,11.442105263157895
2f6f71,0.0,1.6724137931034482,desktop_only,0.013234557266621804,14,0.06896551724137931,8.166666666666666
2f708b,0.0,2.0,desktop_only,0.5740821937440477,8,0.21428571428571427,7.0
2f71dd,0.0,1.7714285714285714,desktop_only,0.268075905924403,11,0.0,8.75
2f773e,0.0,4.0,desktop_only,0.1103366268703881,2,0.0,8.0
2f7858,0.0,2.7058823529411766,desktop_only,0.006388105611621222,14,0.0,11.0
2f7e9a,0.021505376344086023,2.0344086021505374,desktop_only,0.20723467462272252,55,0.012903225806451613,10.428571428571429
2f7f4c,0.0,1.0,desktop_only,0.5391769718783387,4,0.16666666666666666,6.0
2f8207,0.0,3.933333333333333,desktop_only,0.029718207418571053,8,0.0,7.5
2f834d,0.010869565217391304,2.130434782608696,desktop_only,0.11247206773385567,13,0.0,13.333333333333334
2f8bf2,0.00974025974025974,3.646103896103896,desktop_only,0.6571980361648478,42,0.0,8.296296296296296
2f8f4f,0.012345679012345678,2.4876543209876543,desktop_only,0.3820078620449412,71,0.006172839506172839,12.96
2f8fd7,0.04,1.48,mixed,0.4860070133441359,47,0.0,9.4375
2f92ac,0.004347826086956522,2.239130434782609,mixed,0.06750407983222878,46,0.013043478260869565,8.863636363636363
2f92c8,0.0,2.7254901960784315,mixed,0.015982319929182358,19,0.0,8.5
2f94fd,0.0,2.0,desktop_only,0.495415763939429,3,0.0,7.0
2f9b36,0.008064516129032258,2.2096774193548385,desktop_only,0.13232801039439201,26,0.0,11.857142857142858
2f9c1d,0.002369668246445498,1.5402843601895735,desktop_only,0.07130653144675926,63,0.0071090047393364926,8.857142857142858
2fa315,0.0,2.0,mixed,0.05576242260889166,2,0.0,6.0
2fa725,0.0,2.8641975308641974,desktop_only,0.0001885872457320602,10,0.0,9.25
2fa81d,0.008571428571428572,2.6485714285714286,mixed,0.31718367821875,67,0.002857142857142857,13.2
2fb30f,0.0,4.0,desktop_only,0.11293865305392796,6,0.0,12.0
2fb40e,0.0,3.3461538461538463,desktop_only,3.924829157893518,15,0.019230769230769232,8.666666666666666
2fb86d,0.009174311926605505,2.522935779816514,desktop_only,0.10472535891518518,24,0.0,11.444444444444445
2fb899,0.0,2.0,desktop_only,0.23925923322417786,3,0.16666666666666666,6.0
2fc069,0.0,2.4285714285714284,desktop_only,0.12913745396821363,5,0.0,7.5
2fc619,0.0037209302325581397,2.7074418604651163,mixed,0.22792260502314818,220,0.0,8.493212669683258
2fc855,0.0,2.0,mixed,0.24625400550025722,1,0.03333333333333333,24.0
2fd259,0.016666666666666666,3.5166666666666666,mixed,0.4102123609418794,16,0.05,8.166666666666666
2fd820,0.005703422053231939,2.435361216730038,desktop_only,0.07948104470276139,87,0.0,10.297872340425531
2fd9d0,0.009569377990430622,1.7464114832535884,desktop_only,0.0605288018068676,45,0.004784688995215311,9.052631578947368
2fdb1b,0.0,2.4754098360655736,desktop_only,0.08303744019203042,20,0.0,8.833333333333334
2fdde2,0.008333333333333333,2.15,desktop_only,2.348591631612654,23,0.0,16.333333333333332
2fddec,0.0021598272138228943,2.367170626349892,desktop_only,1.5062378894487847,34,0.0021598272138228943,25.58823529411765
2fde09,0.005698005698005698,2.8945868945868947,desktop_only,0.3480062551174555,45,0.002849002849002849,10.521739130434783
2fe0b0,0.0,1.811764705882353,desktop_only,0.1163220231500368,26,0.0,8.555555555555555
2fea61,0.01,2.6,desktop_only,0.16896451177504815,8,0.02,11.166666666666666
2fef1f,0.005956320317670417,2.0363997352746526,desktop_only,0.21846102367708337,201,0.0066181336863004635,10.09375
3001df,0.0,1.8410596026490067,desktop_only,0.3739890913642311,41,0.0,8.125
300259,0.0,5.0,mixed,0.17175349543635046,4,0.0,8.0
300664,0.014388489208633094,2.064748201438849,mixed,6.578934027777777e-05,5,0.007194244604316547,14.5
3007ad,0.0076045627376425855,2.3992395437262357,mixed,0.6295721461077354,43,0.011406844106463879,8.478260869565217
3008d6,0.017391304347826087,1.5043478260869565,desktop_only,0.00036009271626984124,20,0.008695652173913044,8.875
300947,0.0,2.4791666666666665,desktop_only,0.29814578475292897,9,0.0,8.5
300a2d,0.125,1.0,desktop_only,0.0002774397378117914,4,0.375,8.0
300bf5,0.0,3.0,desktop_only,0.15462713468873127,2,0.0,9.0
300e61,0.005076142131979695,2.751269035532995,desktop_only,0.11635211162780064,23,0.0,16.5
30106d,0.0,2.6436781609195403,desktop_only,0.1998264014032567,11,0.0,8.625
30120f,0.125,2.0,desktop_only,0.37119658697356633,1,0.125,8.0
3013d0,0.01090909090909091,2.327272727272727,mixed,0.4233531919357165,64,0.0,8.833333333333334
3017bd,0.02631578947368421,2.3684210526315788,desktop_only,0.15225486625117504,22,0.0,9.285714285714286
301e50,0.007177033492822967,2.7177033492822966,desktop_only,0.19836504592885906,48,0.014354066985645933,8.533333333333333
301efd,0.0,1.5,desktop_only,0.0016319084625771604,5,0.0,6.0
3023a2,0.01694915254237288,3.1610169491525424,desktop_only,0.0936302080158445,15,0.00847457627118644,10.3
302698,0.0,2.7948717948717947,desktop_only,0.18120332653232826,14,0.0,7.8
3028ff,0.047619047619047616,2.7142857142857144,desktop_only,0.025771260553796804,4,0.047619047619047616,7.0
302a65,0.0,5.0,desktop_only,0.12114617465856481,2,0.06666666666666667,15.0
302b07,0.0,2.0,desktop_only,0.08454126993937555,5,0.0,8.0
302c2c,0.003194888178913738,1.926517571884984,desktop_only,0.03108623077031893,25,0.006389776357827476,19.333333333333332
303193,0.0,2.5473684210526315,desktop_only,0.00205279290049264,51,0.010526315789473684,8.882352941176471
30365e,0.011461318051575931,1.7249283667621778,desktop_only,2.9966055561072533,73,0.0,8.68421052631579
303958,0.0,3.3,desktop_only,0.0008352550177469136,15,0.125,8.0
303f24,0.0,2.371900826446281,desktop_only,0.5834048706124614,22,0.008264462809917356,9.307692307692308
303f26,0.14285714285714285,3.0,desktop_only,0.4159743508449074,1,0.0,7.0
303fe5,0.0,3.0,desktop_only,0.4256510512599206,6,0.0,10.0
304e68,0.0,1.955621301775148,mixed,0.6969524530885417,74,0.008875739644970414,7.594594594594595
30502d,0.0,3.142857142857143,desktop_only,0.058551388354581256,10,0.009523809523809525,12.0
3051a7,0.009884678747940691,1.5518945634266885,desktop_only,0.20555765012080968,106,0.02471169686985173,9.254237288135593
305329,0.0,2.8974358974358974,desktop_only,0.0002512217748842593,14,0.0,6.5
3054f8,0.006662965019433648,2.594669627984453,mixed,0.04750660466489019,227,0.00277623542476402,9.193370165745856
3058e0,0.0,6.0,desktop_only,0.42807002203479133,2,0.0,6.0
305a27,0.03571428571428571,1.3214285714285714,desktop_only,0.0484593543615626,6,0.0,14.0
305ce6,0.0,2.227272727272727,desktop_only,0.1026971737413093,9,0.0,12.4
3060ab,0.023148148148148147,2.5462962962962963,desktop_only,0.04247871356616293,51,0.0,7.434782608695652
3063ed,0.0,3.0,desktop_only,0.001647237564484127,11,0.0,7.5
3065f2,0.0,2.4285714285714284,desktop_only,5.046846064814814e-05,5,0.25,7.333333333333333
306e96,0.0125,1.9,desktop_only,0.053318872076716456,30,0.0125,7.4
306f60,0.010416666666666666,2.4270833333333335,desktop_only,0.08040222689070767,16,0.010416666666666666,7.375
30717a,0.005747126436781609,2.2471264367816093,desktop_only,0.20623949711454045,89,0.0028735632183908046,7.975609756097561
3077df,0.0078125,2.2875,desktop_only,0.004758167840401485,113,0.0,10.76
3078a3,0.0,2.6686217008797652,mixed,0.24510463895742757,87,0.020527859237536656,11.764705882352942
307c72,0.006339995701697829,2.4415430904792608,mixed,0.14360114293902207,433,0.0,9.507299270072993
30819c,0.015723270440251572,2.1037735849056602,desktop_only,0.4611040093819444,65,0.009433962264150943,8.4
3087e2,0.015151515151515152,2.9242424242424243,desktop_only,0.03695998032925693,10,0.015151515151515152,8.666666666666666
308ae5,0.010869565217391304,1.4565217391304348,desktop_only,0.08336422761384533,7,0.0,14.2
308c37,0.0,2.2287581699346406,mixed,0.3885826823362692,49,0.0,9.892857142857142
308cfe,0.009433962264150943,1.6886792452830188,desktop_only,0.02633075236602385,21,0.009433962264150943,10.5
3091b3,0.001466275659824047,2.621700879765396,desktop_only,0.23263516761310105,83,0.01906158357771261,12.571428571428571
309215,0.0,2.1604938271604937,mixed,0.43283047288877025,14,0.024691358024691357,9.125
309222,0.0,2.4081632653061225,mixed,0.1017443395014245,34,0.030612244897959183,8.909090909090908
309449,0.010256410256410256,2.128205128205128,mixed,0.06283143066760458,42,0.005128205128205128,11.454545454545455
3095d2,0.0059508408796895215,2.2967658473479946,desktop_only,0.23371795744703705,287,0.0,8.285012285012286
30966d,0.0,5.533333333333333,mixed,0.25520451084100115,23,0.013333333333333334,7.5
309908,0.0,2.0,desktop_only,1.2270472215354937,7,0.0,24.0
309d1e,0.0072992700729927005,2.927007299270073,desktop_only,0.08960710790450095,22,0.0,11.5
30a03d,0.03773584905660377,1.1132075471698113,desktop_only,0.7213728131235161,7,0.0,8.25
30a3ba,0.013513513513513514,2.0,desktop_only,0.09109954712645721,6,0.0,9.333333333333334
30a7f2,0.022222222222222223,2.6,mixed,0.03693121020321623,33,0.011111111111111112,8.181818181818182
30a820,0.003194888178913738,2.1789137380191694,desktop_only,0.09201656691140778,59,0.003194888178913738,13.65
30ac6e,0.0,2.36734693877551,desktop_only,0.039040226817337736,37,0.0,10.0
30b2eb,0.0064794816414686825,4.010799136069115,desktop_only,0.13910019979023366,68,0.0021598272138228943,8.5625
30b3b9,0.0,3.48,desktop_only,0.28779789087100816,8,0.0,14.0
30b4f7,0.0,3.4444444444444446,mixed,0.37986924411732453,7,0.027777777777777776,7.125
30b62f,0.007284315957204644,2.4443432733894834,desktop_only,0.11766415868925928,338,0.0,9.604060913705585
30b686,0.14285714285714285,2.0,mobile_or_tablet_only,0.22344422136203704,4,0.0,7.0
30b69e,0.003929273084479371,2.1768172888015718,desktop_only,0.1751595741066262,95,0.007858546168958742,10.261904761904763
30b71f,0.0,2.0,desktop_only,0.0013202721669238683,1,0.041666666666666664,12.0
30b87a,0.015527950310559006,2.6180124223602483,mixed,0.42404695006365734,36,0.015527950310559006,15.61111111111111
30c639,0.023076923076923078,1.4892307692307691,mixed,0.06500739830669211,95,0.024615384615384615,8.046875
30c697,0.004757373929590866,2.1836346336822072,desktop_only,0.1436461240185185,138,0.008563273073263558,11.05952380952381
30c866,0.0,2.36231884057971,desktop_only,0.25431912571483684,32,0.0,8.571428571428571
30d12c,0.0,2.0,desktop_only,0.00013415579282407408,2,0.0,9.0
30d2fc,0.0029411764705882353,1.8588235294117648,desktop_only,0.758571534936499,44,0.0,17.166666666666668
30d56a,0.0,1.0,desktop_only,0.06449004170386723,4,0.013422818791946308,14.0
30d59d,0.004975124378109453,2.1393034825870645,desktop_only,0.07161638356922398,84,0.0,9.89090909090909
30d67d,0.01818181818181818,2.8727272727272726,mixed,0.6935718561548353,31,0.006060606060606061,9.636363636363637
30d6b5,0.0,1.5691906005221932,desktop_only,0.39942772739666005,79,0.005221932114882507,13.347826086956522
30d77a,0.0,1.0,desktop_only,0.04324602027084699,6,0.0,7.5
30dac6,0.0,2.1405228758169934,mixed,0.2780463378825022,79,0.0032679738562091504,8.055555555555555
30ea3b,0.002849002849002849,2.034188034188034,desktop_only,0.28353801268728956,82,0.008547008547008548,8.341463414634147
30f01c,0.004807692307692308,2.1490384615384617,desktop_only,0.7990628526250746,32,0.009615384615384616,10.133333333333333
30f1e6,0.008547008547008548,2.2393162393162394,desktop_only,0.37770852581615305,31,0.03418803418803419,8.333333333333334
30f2d2,0.004830917874396135,2.3067632850241546,mixed,0.1332794560130138,64,0.05314009661835749,8.612903225806452
30f37d,0.0,2.8421052631578947,mixed,0.1507649931574074,12,0.0,9.5
30f5f2,0.0,3.0,desktop_only,0.03386678032479153,1,0.0,7.0
30f7bd,0.0,2.4741035856573705,desktop_only,8.83740625e-05,27,0.00398406374501992,13.785714285714286
30fc19,0.0,3.175925925925926,mixed,0.09937224110384145,33,0.009259259259259259,7.846153846153846
30fe1b,0.0,1.0,mobile_or_tablet_only,0.08729765338604766,2,0.0,6.0
30ff80,0.005747126436781609,2.042528735632184,desktop_only,0.0767625504440883,98,0.0,10.333333333333334
310405,0.0,2.0,desktop_only,0.0002687662585547504,6,0.0,7.5
310574,0.0,4.0,desktop_only,0.00017789719195156697,10,0.0,9.0
310657,0.017391304347826087,1.8695652173913044,desktop_only,0.16936352140729236,31,0.017391304347826087,9.583333333333334
310696,0.001152073732718894,2.4205069124423964,desktop_only,0.2636071065428971,105,0.0069124423963133645,9.89873417721519
310a45,0.02857142857142857,1.5571428571428572,desktop_only,0.020717642673494872,17,0.02857142857142857,8.75
310cc3,0.0,2.0338983050847457,mixed,0.19749093838829052,15,0.0,8.333333333333334
310e1d,0.0,2.0,desktop_only,0.05504855311681016,6,0.2,10.0
310e65,0.0425531914893617,2.0638297872340425,mixed,0.2917737729198922,12,0.10638297872340426,9.4
310ebe,0.011904761904761904,2.9523809523809526,desktop_only,0.07740994675668042,48,0.0,8.818181818181818
311953,0.0,3.3181818181818183,desktop_only,0.29210411919491525,5,0.09090909090909091,8.0
311afd,0.03571428571428571,4.035714285714286,mixed,0.3474455801941651,4,0.07142857142857142,7.0
312202,0.02185792349726776,1.6994535519125684,desktop_only,0.6195898699079335,37,0.01639344262295082,8.538461538461538
312245,0.0125,2.53125,mixed,0.6206503494275285,21,0.025,8.6875
3129df,0.009900990099009901,2.8217821782178216,desktop_only,0.00010788412937242798,14,0.009900990099009901,8.7
3130a5,0.012259194395796848,2.8056042031523645,mixed,0.11356338557988381,71,0.010507880910683012,9.592592592592593
3130eb,0.0,3.411764705882353,desktop_only,0.05776397934156891,20,0.0,10.2
3131e9,0.017241379310344827,2.293103448275862,mixed,0.3230497192523148,19,0.0,9.666666666666666
313d03,0.0,2.9320388349514563,desktop_only,0.0460934130846811,26,0.009708737864077669,8.583333333333334
313f90,0.002577319587628866,2.2963917525773194,desktop_only,0.048367272797920254,43,0.0,14.210526315789474
3141ed,0.046511627906976744,2.0232558139534884,desktop_only,0.1872629662392473,10,0.046511627906976744,8.6
314601,0.0,5.0,desktop_only,0.10904620398679564,6,0.0,6.0
314735,0.0,1.9142857142857144,desktop_only,0.1882774364032187,12,0.0,8.75
314bb3,0.009708737864077669,2.1844660194174756,desktop_only,0.053385137855489415,25,0.04854368932038835,7.6
314c4e,0.0,1.0,desktop_only,0.7100089813753306,2,0.14285714285714285,7.0
314d10,0.058823529411764705,2.372549019607843,desktop_only,0.5230567225213869,13,0.0,8.5
314d71,0.005159958720330237,2.415892672858617,mixed,0.0003743581807170542,152,0.0,8.70103092783505
314fa1,0.004132231404958678,2.256198347107438,desktop_only,0.13792230982319223,50,0.008264462809917356,8.952380952380953
3153ea,0.0,2.691358024691358,desktop_only,0.5384745588274015,7,0.0,10.8
315546,0.008849557522123894,2.1814159292035398,desktop_only,0.0004298651286764706,33,0.008849557522123894,8.789473684210526
315861,0.0,2.2738095238095237,desktop_only,0.051718083859790064,7,0.0,15.6
31591d,0.0,1.0,desktop_only,1.2052691878406085,1,0.14285714285714285,7.0
315aa6,0.0,3.0,desktop_only,0.11818515533607332,7,0.0,8.0
315b94,0.0,2.5838709677419356,desktop_only,0.15318524194067026,37,0.0064516129032258064,11.791666666666666
315bd8,0.008595988538681949,2.3243553008595987,mixed,0.20007287811359123,192,0.0005730659025787965,9.574074074074074
315f4b,0.014388489208633094,1.5539568345323742,desktop_only,0.6073468683916171,34,0.014388489208633094,10.166666666666666
3161d8,0.02702702702702703,2.2243243243243245,mixed,0.44369405802237644,70,0.013513513513513514,9.085714285714285
3161e0,0.0,2.878260869565217,desktop_only,0.24629618998746142,62,0.0,7.923076923076923
316c0d,0.006915213469633193,2.2345159350571255,mixed,2.5343753763210977,271,0.0018039687312086591,9.840579710144928
316ccb,0.0072992700729927005,1.583941605839416,mixed,0.17630444087018576,58,0.024330900243309004,8.976190476190476
316ce4,0.0,2.24,desktop_only,0.36918311862268516,9,0.0,6.25
316f73,0.015748031496062992,1.8503937007874016,desktop_only,0.7307024112771077,16,0.007874015748031496,9.5
316f7e,0.1111111111111111,1.0,desktop_only,0.06178456440638732,1,0.1111111111111111,9.0
3171ce,0.03225806451612903,1.5806451612903225,mobile_or_tablet_only,0.4365067229100529,12,0.03225806451612903,7.333333333333333
31768e,0.0,2.5384615384615383,desktop_only,0.57713381313786,6,0.0,10.5
3178c2,0.0,2.0,desktop_only,0.06225496638514293,9,0.041666666666666664,8.0
3179da,0.0136986301369863,2.287671232876712,desktop_only,0.11243111045398008,10,0.0410958904109589,8.25
317bd4,0.0,1.972972972972973,mobile_or_tablet_only,0.5389310534988777,8,0.0,9.333333333333334
317ca7,0.017035775127768313,2.291311754684838,mixed,0.015392060778174168,95,0.017035775127768313,8.375
317cdb,0.007722007722007722,2.27027027027027,desktop_only,8.624410751028806e-05,60,0.0,7.777777777777778
317d66,0.0,4.0,desktop_only,0.5663632620896465,3,0.0,7.0
317d83,0.014925373134328358,2.8134328358208953,desktop_only,0.5143660876608187,25,0.0,9.153846153846153
317d91,0.0,1.6041666666666667,desktop_only,0.01750386315850846,14,0.020833333333333332,8.8
317eb4,0.0,3.0,desktop_only,0.0002880906481481481,3,0.0,10.0
317efe,0.013186813186813187,2.074725274725275,desktop_only,8.688604714066358,58,0.004395604395604396,13.192307692307692
31811b,0.0,2.2016806722689077,desktop_only,0.48109839476647615,21,0.025210084033613446,11.3
318276,0.0,1.3728813559322033,desktop_only,0.006212808134367973,12,0.0,13.25
31839e,0.010869565217391304,2.358695652173913,desktop_only,0.06496137871237784,30,0.010869565217391304,10.222222222222221
3187bc,0.0,4.631578947368421,desktop_only,0.23579834114996692,3,0.0,9.5
3188fe,0.01818181818181818,2.8,desktop_only,0.43963071419301614,23,0.0,9.272727272727273
318b85,0.0,3.0634920634920637,desktop_only,0.16262875142228164,22,0.0,7.857142857142857
319213,0.004646175839885632,1.9942816297355255,mixed,0.044796918884680126,278,0.008577555396711936,9.354430379746836
31947c,0.0,1.736842105263158,desktop_only,0.04407309025774228,7,0.02631578947368421,7.6
3195c7,0.0,1.5625,desktop_only,0.48208212406828704,5,0.0,8.0
319a51,0.0,1.3571428571428572,desktop_only,0.20433959690488648,2,0.017857142857142856,8.0
319f56,0.0,1.8888888888888888,desktop_only,0.046964985820376386,5,0.0,9.0
31a36f,0.0,1.8032786885245902,mixed,0.060355763702649126,26,0.0,10.166666666666666
31a44e,0.014477766287487074,1.8676318510858325,desktop_only,0.05658919359614665,144,0.0062047569803516025,9.823529411764707
31a8c7,0.01282051282051282,2.213675213675214,mixed,0.03831064823559839,41,0.021367521367521368,9.80952380952381
31a929,0.005029337803855826,2.3813914501257334,desktop_only,0.00028285071759259257,179,0.0,8.554621848739496
31ac53,0.005361930294906166,1.6072386058981234,desktop_only,0.042761433654280194,141,0.0013404825737265416,9.211267605633802
31ae00,0.004975124378109453,2.527363184079602,mixed,1.0063271231018518,57,0.009950248756218905,8.952380952380953
31ae3a,0.004335260115606936,2.4183526011560694,desktop_only,0.35459873699967764,202,0.0,12.4375
31b907,0.01282051282051282,2.4871794871794872,mixed,0.06953663586209316,21,0.02564102564102564,8.75
31b955,0.0,2.0,mixed,0.37730546601025133,2,0.3181818181818182,11.0
31bf64,0.0091324200913242,2.045662100456621,desktop_only,0.09477873373646653,72,0.0,8.813953488372093
31c7b7,0.0,2.4,desktop_only,0.1811336382173742,18,0.0,7.0
31c821,0.0,1.0,desktop_only,0.12259203998406111,2,0.06666666666666667,7.5
31cadd,0.0,3.138888888888889,desktop_only,0.09507647142042941,12,0.0,8.4
31cb2e,0.02356902356902357,1.1784511784511784,desktop_only,0.16445494022603488,98,0.018518518518518517,9.53191489361702
31d1b8,0.0,2.1839080459770117,desktop_only,0.10874758570947346,27,0.011494252873563218,7.888888888888889
31d1ee,0.0,2.495575221238938,mixed,0.024776726190811938,76,0.0022123893805309734,8.347826086956522
31d903,0.031746031746031744,2.111111111111111,desktop_only,0.7916856753203704,8,0.0,14.666666666666666
31d9cd,0.0062932662051604785,2.330081812460667,desktop_only,0.11260212084522388,271,0.006607929515418502,9.387096774193548
31dac9,0.0,2.6027397260273974,desktop_only,0.15927163423182442,10,0.0136986301369863,12.2
31e135,0.005154639175257732,2.3333333333333335,desktop_only,0.14181895397321428,73,0.00859106529209622,10.627906976744185
31e368,0.019801980198019802,2.295049504950495,desktop_only,0.060434940526370926,72,0.0039603960396039604,9.204545454545455
31e8cb,0.010506208213944603,2.303724928366762,desktop_only,0.02744023798405712,148,0.017191977077363897,9.081632653061224
31eda1,0.0,1.7358490566037736,desktop_only,0.18833944983571244,36,0.0,9.642857142857142
31f139,0.02912621359223301,1.8786407766990292,mixed,0.9489074008752894,25,0.03398058252427184,10.285714285714286
31f28c,0.0078125,2.875,desktop_only,0.16429606439298675,41,0.0703125,7.928571428571429
31f52b,0.012121212121212121,2.334848484848485,mixed,0.10920495940052459,114,0.0,8.734375
31f6b3,0.002044989775051125,2.196319018404908,desktop_only,0.016360040296362646,80,0.0,9.78048780487805
31f6ed,0.0,2.6538461538461537,desktop_only,0.15017195085450252,9,0.038461538461538464,8.666666666666666
31fab4,0.011494252873563218,2.557471264367816,desktop_only,0.14385632554090008,41,0.022988505747126436,9.9375
31fb1d,0.0,2.0,mixed,0.04633891033363526,8,0.047619047619047616,12.666666666666666
320440,0.0,3.2802547770700636,desktop_only,0.21165156098389354,19,0.0,12.272727272727273
320a4e,0.010376134889753566,2.025616083009079,desktop_only,0.110920353017008,289,0.04053177691309987,9.838345864661655
320ad6,0.0,2.5789473684210527,desktop_only,0.07598273659061289,13,0.017543859649122806,9.5
32149e,0.01532567049808429,2.0766283524904217,desktop_only,0.17436156778502898,21,0.011494252873563218,14.083333333333334
321508,0.015873015873015872,2.142857142857143,desktop_only,0.09419582807706757,4,0.0,10.0
321878,0.021739130434782608,2.369565217391304,desktop_only,0.7053076123801256,2,0.0,6.571428571428571
321ad5,0.0,1.9111111111111112,mixed,0.7104898484539277,28,0.0,8.4
321fe0,0.0,2.1,desktop_only,0.4876337187598803,18,0.0,8.75
322022,0.0,2.369565217391304,desktop_only,0.042679273651013455,9,0.010869565217391304,14.0
32276e,0.007692307692307693,3.0923076923076924,desktop_only,0.00012814932098765433,19,0.015384615384615385,8.363636363636363
322887,0.0,3.0,desktop_only,0.5698373788964566,4,0.125,8.0
3228d0,0.05555555555555555,2.3194444444444446,desktop_only,0.1549574228497212,16,0.0,8.875
322be7,0.0,2.3968253968253967,desktop_only,0.3424262297188526,51,0.0,13.681818181818182
322c20,0.0,2.36,desktop_only,0.11046947288223198,26,0.0,7.833333333333333
322d00,0.0022371364653243847,2.9686800894854586,desktop_only,0.34850584285338504,69,0.020134228187919462,12.241379310344827
322de4,0.004291845493562232,2.5493562231759657,desktop_only,0.47987491785765796,50,0.008583690987124463,10.052631578947368
322e0c,0.0,1.0,desktop_only,0.03022157615791115,7,0.041666666666666664,8.0
323141,0.01639344262295082,2.9836065573770494,desktop_only,2.0052210977695104,8,0.0,8.666666666666666
32316a,0.0,2.0,desktop_only,0.06851459004063438,9,0.0,8.0
32335d,0.0,1.9285714285714286,desktop_only,0.009453325887112868,11,0.0,7.0
3234f6,0.0,2.0,desktop_only,0.2882676282159125,2,0.0,7.0
323d20,0.05,2.2,desktop_only,0.23841516432291668,3,0.15,10.0
323e0b,0.0,1.7560975609756098,mixed,0.11443227527233114,15,0.0,8.2
323ed1,0.0,3.45,desktop_only,0.20571075058629326,8,0.0,6.6
3242ee,0.0,1.0,desktop_only,0.041798305701678244,1,0.09090909090909091,11.0
32452d,0.017543859649122806,3.754385964912281,mobile_or_tablet_only,0.0004828355660774411,10,0.0,9.2
324afb,0.016722408026755852,2.1828316610925307,desktop_only,0.06305779514988173,134,0.0,8.329787234042554
324afc,0.0,1.7727272727272727,desktop_only,0.17399238220244986,12,0.18181818181818182,12.8
324ca5,0.058823529411764705,1.0,desktop_only,0.1019403732930186,4,0.0,8.5
324e5d,0.008620689655172414,3.4482758620689653,desktop_only,0.3142330725528067,13,0.0,11.714285714285714
324f90,0.005454545454545455,2.0272727272727273,desktop_only,0.0397687466014351,102,0.007272727272727273,8.826923076923077
324fb9,0.0,2.0,desktop_only,0.03663219866909723,1,0.2857142857142857,7.0
32521f,0.0,1.4,desktop_only,0.35799978416266576,2,0.0,7.5
325222,0.0,2.806451612903226,desktop_only,0.6176139868094135,13,0.0,10.0
3253e3,0.004672897196261682,2.0794392523364484,desktop_only,1.4414526455107062,42,0.004672897196261682,15.4
3259bf,0.01020408163265306,2.13265306122449,desktop_only,0.0002422281712962963,13,0.0,8.75
325a3f,0.0,2.0,desktop_only,0.1704112219295731,9,0.04,8.333333333333334
325aae,0.0,1.0,desktop_only,0.06692574793197517,6,0.0,6.0
325c72,0.0,2.0,desktop_only,0.04230900915049329,6,0.0,7.0
32652a,0.006666666666666667,2.1,desktop_only,1.121743224726852,41,0.02666666666666667,8.6
3265b0,0.0,2.484375,desktop_only,0.2297156338762037,22,0.03125,8.0
32669d,0.011494252873563218,2.2873563218390807,desktop_only,0.5658838903799019,16,0.0,11.833333333333334
326e87,0.0,2.4545454545454546,desktop_only,0.19876528408046815,22,0.10909090909090909,7.857142857142857
3270c6,0.0030303030303030303,1.6545454545454545,desktop_only,0.23104986607041517,39,0.0,16.5
32710b,0.0,1.903225806451613,desktop_only,0.22849701755033375,12,0.12903225806451613,7.75
3274bd,0.0,2.4615384615384617,desktop_only,0.768417490670406,4,0.15384615384615385,6.5
3279bf,0.0,1.0,desktop_only,0.1944524086630763,13,0.0,96.0
327eb3,0.008368200836820083,1.5104602510460252,desktop_only,0.03565758672072125,27,0.016736401673640166,12.538461538461538
328149,0.008726003490401396,2.5968586387434556,mixed,0.14207630315300568,79,0.010471204188481676,8.571428571428571
